label,run,filename,total_packets,duration_sec,packets_per_sec,bytes_total,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,iat_mean,iat_std,iat_min,iat_max,iat_median,ratio_ip,ratio_tcp,ratio_udp,ratio_icmp,ratio_arp,count_ip,count_tcp,count_udp,count_icmp,count_arp,count_dns,flag_syn,flag_ack,flag_fin,flag_rst,flag_psh,flag_urg,syn_only_count,ratio_syn_only,ratio_syn_ack,tcp_win_mean,tcp_win_std,tcp_win_min,tcp_win_max,unique_src_ports,unique_dst_ports,port_entropy_dst,top_dst_port_count,http_pkts,https_pkts,rtsp_pkts,telnet_pkts,ssh_pkts,unique_src_ips,unique_dst_ips,ip_pair_count,src_ip_entropy,dst_ip_entropy,ttl_mean,ttl_std,ttl_min,ttl_max,payload_mean,payload_std,payload_max,n_has_payload,ratio_has_payload,max_payload_repeat,n_http_get,n_http_post,n_flows,pkts_per_flow_mean,pkts_per_flow_std,pkts_per_flow_max,bytes_per_flow_mean,bytes_per_flow_std,bytes_per_flow_max,top_flow_pkts,arp_who_has,arp_is_at,n_http_conn_ips,ratio_rtsp
rtsp_brute_force,run_18,rtsp_brute_force.pcap,120,10.021382,11.9744,6808,679.3474,56.7333,3.5771,54.0,74.0,58.0,0.084213,0.157742,-1e-06,0.617857,0.004091,1.0,1.0,0.0,0.0,0.0,120,120,0,0,0,0,59,62,2,56,0,0,57,0.475,0.9516,2121.0667,10008.7724,0.0,65160.0,65,65,5.233,11,0,0,6,0,0,2,2,2,0.9998,0.9998,56.3167,8.4567,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,65,1.8462,2.6149,11.0,104.7385,142.1135,594.0,11,0,0,0,0.05
slowloris,run_18,slowloris.pcap,23871,9.401729,2539.0011,1336702,142176.1911,55.9969,2.0,54.0,58.0,54.0,0.000394,0.008894,-0.000145,0.601619,6.4e-05,1.0,1.0,0.0,0.0,0.0,23871,23871,0,0,0,0,11917,11954,0,11954,0,0,11917,0.4992,0.9969,511.2064,511.9994,0.0,1024.0,11950,11912,7.7839,11903,0,0,0,0,0,2,2,2,1.0,1.0,55.4953,8.8441,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,11913,2.0038,109.0414,11903.0,112.2053,5888.2011,642762.0,11903,0,0,0,0.0
brute_force_ssl,run_19,brute_force_ssl.pcap,35628,9.972331,3572.6852,2118493,212437.0861,59.4615,52.0714,54.0,1386.0,58.0,0.00028,0.003548,-0.000196,0.487255,6.2e-05,1.0,1.0,0.0,0.0,0.0,35628,35628,0,0,0,0,17456,18215,77,17477,301,0,17413,0.4887,0.9583,670.6357,3190.5375,0.0,65160.0,16813,16705,8.1783,16728,0,369,0,0,0,2,2,2,1.0,1.0,55.6961,8.8276,37.0,64.0,381.8372,410.0385,1320.0,301,0.0084,1,0,0,16715,2.1315,129.5161,16728.0,126.742,7007.5751,903312.0,16728,0,0,0,0.0
dos_http_flood,run_19,dos_http_flood.pcap,4694,10.190641,460.6187,1130124,110898.2208,240.7593,452.2395,54.0,2241.0,66.0,0.002171,0.00771,-0.000237,0.082713,0.000118,1.0,1.0,0.0,0.0,0.0,4694,4694,0,0,0,0,397,3755,689,769,1591,0,226,0.0481,0.1057,5280.147,16661.427,0.0,65160.0,406,405,5.6464,2020,0,2020,0,0,0,2,2,2,0.9903,0.9903,63.2616,1.8541,37.0,64.0,490.4076,644.211,2175.0,1683,0.3585,3,0,0,405,11.5901,100.0584,2020.0,2790.4296,10935.1355,218042.0,2020,0,0,0,0.0
dos_syn_flood,run_19,dos_syn_flood.pcap,7741,10.211893,758.0377,538918,52773.5647,69.6187,135.6266,54.0,1386.0,54.0,0.001319,0.001218,-0.000363,0.004384,0.001405,1.0,1.0,0.0,0.0,0.0,7741,7741,0,0,0,0,4907,2656,89,2656,89,0,2481,0.3205,1.8475,20323.4683,29671.3009,0.0,64240.0,2577,2574,4.8783,5033,0,5033,0,0,0,2,2,2,0.9278,0.9278,63.5349,1.621,37.0,64.0,1223.1011,308.3303,1320.0,89,0.0115,1,0,0,2575,3.0062,99.1442,5033.0,209.2885,5358.3927,271782.0,5033,0,0,0,0.0
dos_udp_flood,run_19,dos_udp_flood.pcap,40726,9.933047,4100.051,1712244,172378.5208,42.043,0.8412,42.0,70.0,42.0,0.000244,0.0024,3e-06,0.067775,2.9e-05,1.0,0.0026,0.9972,0.0002,0.0,40726,105,40611,10,0,0,53,52,0,52,0,0,52,0.4952,1.0192,1118.9333,6210.4691,0.0,64240.0,40637,60,0.0391,40611,0,0,2,0,0,2,2,2,0.0164,0.0164,63.9783,0.6116,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,61,667.6393,5156.6664,40611.0,28069.5738,216576.3046,1705662.0,40611,0,0,0,0.0
mixed_attack,run_19,mixed_attack.pcap,41342,10.2266,4042.5948,2288992,223827.2755,55.3672,1.8973,54.0,58.0,54.0,0.000247,0.00237,-0.000255,0.14499,1.4e-05,1.0,1.0,0.0,0.0,0.0,41342,41342,0,0,0,0,27213,14129,0,14129,0,0,14141,0.342,1.926,20500.4035,29743.8459,0.0,64240.0,13714,13570,5.7785,26154,5,26156,3,1,1,2,2,2,0.9265,0.9265,63.2433,2.7641,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,14129,2.926,220.174,26154.0,162.0067,11889.3947,1412320.0,26154,0,0,2,0.0001
normal,run_19,normal.pcap,102,9.385772,10.8675,5712,608.5807,56.0,2.0,54.0,58.0,56.0,0.092928,0.17968,-3e-06,0.626101,0.004125,1.0,1.0,0.0,0.0,0.0,102,102,0,0,0,0,51,51,0,51,0,0,51,0.5,1.0,512.0,512.0,0.0,1024.0,57,57,5.044,10,0,0,0,0,0,2,2,2,1.0,1.0,55.2843,9.1205,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,57,1.7895,2.546,10.0,100.2105,136.3739,540.0,10,0,0,0,0.0
port_scan,run_19,port_scan.pcap,43557,10.220823,4261.5942,2439346,238664.3412,56.0035,2.0,54.0,58.0,58.0,0.000235,0.002832,-0.000142,0.498851,5.5e-05,1.0,1.0,0.0,0.0,0.0,43557,43557,0,0,0,0,21817,21740,0,21740,0,0,21817,0.5009,1.0035,512.9051,511.9992,0.0,1024.0,21728,21801,8.2349,21682,0,0,0,0,1,2,2,2,1.0,1.0,55.5016,8.8464,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,21804,1.9977,146.8187,21681.0,111.8761,7928.183,1170774.0,21681,0,0,0,0.0
replay_attack,run_19,replay_attack.pcap,184,10.009273,18.383,10152,1014.2594,55.1739,1.8214,54.0,58.0,54.0,0.054695,0.113095,-1e-06,0.705468,0.004074,1.0,1.0,0.0,0.0,0.0,184,184,0,0,0,0,54,130,0,130,0,0,54,0.2935,0.4154,300.5217,466.2842,0.0,1024.0,139,65,4.8212,20,1,0,0,3,0,2,2,2,0.8732,0.8732,58.788,7.3583,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,65,2.8308,5.0002,20.0,156.1846,270.5342,1080.0,20,0,0,1,0.0
rtsp_brute_force,run_19,rtsp_brute_force.pcap,116,10.015728,11.5818,6584,657.3661,56.7586,3.6166,54.0,74.0,58.0,0.087093,0.196486,-3e-06,0.70995,0.003779,1.0,1.0,0.0,0.0,0.0,116,116,0,0,0,0,57,60,2,54,0,0,55,0.4741,0.95,2176.5517,10174.8934,0.0,65160.0,63,63,5.2097,11,0,0,6,0,0,2,2,2,0.9998,0.9998,56.8448,7.7611,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,63,1.8413,2.5461,11.0,104.5079,138.5031,594.0,11,0,0,0,0.0517
slowloris,run_19,slowloris.pcap,27996,9.891457,2830.3211,1567636,158483.8298,55.995,2.0,54.0,58.0,54.0,0.000353,0.008923,-0.000149,0.693052,6.1e-05,1.0,1.0,0.0,0.0,0.0,27996,27996,0,0,0,0,13963,14033,0,14033,0,0,13962,0.4987,0.995,512.9779,638.1217,0.0,64240.0,14030,13956,7.8896,13979,2,1,0,0,0,2,2,2,1.0,1.0,55.5258,8.8503,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,13957,2.0059,118.3134,13979.0,112.319,6388.9211,754870.0,13979,0,0,1,0.0
brute_force_ssl,run_20,brute_force_ssl.pcap,50061,9.970156,5021.0847,2961815,297068.0571,59.1641,49.6959,54.0,1386.0,58.0,0.000199,0.00064,-0.000221,0.03268,6.6e-05,1.0,1.0,0.0,0.0,0.0,50061,50061,0,0,0,0,24631,25485,113,24518,385,0,24575,0.4909,0.9665,659.2249,3061.4189,0.0,65160.0,24526,24530,8.3631,24447,0,479,0,0,0,2,2,2,1.0,1.0,55.6729,8.8228,37.0,64.0,381.8623,410.0255,1320.0,385,0.0077,1,0,0,24554,2.0388,156.035,24447.0,120.6245,8438.5812,1320142.0,24447,0,0,0,0.0
dos_http_flood,run_20,dos_http_flood.pcap,5386,10.123468,532.0311,1230844,121583.2399,228.5266,421.1911,54.0,2241.0,74.0,0.00188,0.007878,-0.000428,0.17351,0.000105,1.0,1.0,0.0,0.0,0.0,5386,5386,0,0,0,0,603,4352,713,783,1720,0,303,0.0563,0.1386,7170.0098,19438.3759,0.0,65160.0,350,351,5.3249,2457,1,2457,0,3,0,2,2,2,0.9966,0.9966,63.3093,1.7395,37.0,64.0,458.4746,603.9274,2175.0,1909,0.3544,4,0,0,351,15.3447,130.6795,2457.0,3506.6781,13827.73,256738.0,2457,0,0,1,0.0
dos_syn_flood,run_20,dos_syn_flood.pcap,48003,9.948044,4825.3708,2754746,276913.3358,57.387,54.1125,54.0,2241.0,54.0,0.000207,0.001341,-0.000222,0.040604,1.3e-05,1.0,1.0,0.0,0.0,0.0,48003,48003,0,0,0,0,31690,16109,110,16109,91,0,15836,0.3299,1.9672,21390.3764,30091.5031,0.0,64240.0,16105,15989,5.6188,31843,2,31844,1,0,0,2,2,2,0.9205,0.9205,63.6476,0.7289,37.0,64.0,1026.766,647.5111,2175.0,94,0.002,1,0,0,16003,2.9996,251.7016,31843.0,172.1393,13592.1829,1719522.0,31843,0,0,1,0.0
dos_udp_flood,run_20,dos_udp_flood.pcap,42076,9.950668,4228.4599,1768928,177769.7764,42.0413,0.824,42.0,70.0,42.0,0.000236,0.002297,-1e-06,0.048864,2.8e-05,1.0,0.0025,0.9973,0.0002,0.0,42076,104,41962,10,0,0,52,52,0,52,0,0,52,0.5,1.0,512.0,512.0,0.0,1024.0,41989,60,0.0376,41962,0,0,0,0,0,2,2,2,0.016,0.016,63.9808,0.5544,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,61,689.7705,5328.2226,41962.0,28998.8197,223781.6985,1762404.0,41962,0,0,0,0.0
mixed_attack,run_20,mixed_attack.pcap,50410,10.224484,4930.3222,2790680,272940.9141,55.3597,1.8947,54.0,58.0,54.0,0.000203,0.001281,-0.000317,0.030987,1.4e-05,1.0,1.0,0.0,0.0,0.0,50410,50410,0,0,0,0,33276,17134,0,17134,0,0,17194,0.3411,1.9421,20679.4315,29816.2382,0.0,64240.0,16864,16675,5.8289,32223,5,32225,3,1,1,2,2,2,0.9247,0.9247,63.3201,2.5119,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,17140,2.9411,246.2308,32223.0,162.8168,13296.462,1740046.0,32223,0,0,2,0.0001
normal,run_20,normal.pcap,102,9.300472,10.9672,5712,614.1624,56.0,2.0,54.0,58.0,56.0,0.092084,0.202364,-1e-06,0.712643,0.003872,1.0,1.0,0.0,0.0,0.0,102,102,0,0,0,0,51,51,0,51,0,0,51,0.5,1.0,512.0,512.0,0.0,1024.0,57,57,5.044,10,0,0,0,0,0,2,2,2,1.0,1.0,55.951,8.4091,38.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,57,1.7895,2.546,10.0,100.2105,136.3739,540.0,10,0,0,0,0.0
port_scan,run_20,port_scan.pcap,38620,10.224814,3777.0858,2162936,211537.9275,56.0056,2.0,54.0,58.0,58.0,0.000265,0.003137,-0.000133,0.501529,5.8e-05,1.0,1.0,0.0,0.0,0.0,38620,38620,0,0,0,0,19364,19256,0,19256,0,0,19364,0.5014,1.0056,513.4318,511.998,0.0,1024.0,18693,18797,8.2213,18646,1,0,1,0,0,2,2,2,1.0,1.0,55.5089,8.8281,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,18801,2.0541,136.0287,18645.0,115.0437,7345.5208,1006830.0,18645,0,0,0,0.0
replay_attack,run_20,replay_attack.pcap,173,9.699263,17.8364,9542,983.7861,55.1561,1.8132,54.0,58.0,54.0,0.056391,0.114635,-7e-06,0.681787,0.004257,1.0,1.0,0.0,0.0,0.0,173,173,0,0,0,0,50,123,0,123,0,0,50,0.289,0.4065,295.9538,464.1853,0.0,1024.0,131,60,4.6568,20,1,0,0,3,0,2,2,2,0.8674,0.8674,58.7225,7.3354,38.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,60,2.8833,5.2412,20.0,159.0333,282.8046,1080.0,20,0,0,1,0.0
rtsp_brute_force,run_20,rtsp_brute_force.pcap,118,10.010901,11.7872,6696,668.8709,56.7458,3.5966,54.0,74.0,58.0,0.085563,0.181205,-0.0,0.693917,0.002782,1.0,1.0,0.0,0.0,0.0,118,118,0,0,0,0,58,61,2,55,0,0,56,0.4746,0.9508,2148.339,10090.805,0.0,65160.0,63,63,5.1804,11,0,0,6,0,0,2,2,2,0.9998,0.9998,56.6864,8.251,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,63,1.873,2.6517,11.0,106.2857,144.0815,594.0,11,0,0,0,0.0508
slowloris,run_20,slowloris.pcap,22149,9.612008,2304.3051,1240194,129025.4811,55.9932,2.0,54.0,58.0,54.0,0.000434,0.010696,-0.000164,0.67346,5.7e-05,1.0,1.0,0.0,0.0,0.0,22149,22149,0,0,0,0,11037,11112,0,11112,0,0,11037,0.4983,0.9933,510.2663,511.9971,0.0,1024.0,11112,11035,7.7194,11059,0,1,0,0,0,2,2,2,1.0,1.0,55.562,8.8049,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,11035,2.0072,105.2619,11059.0,112.3873,5684.1053,597186.0,11059,0,0,0,0.0
brute_force_ssl,run_21,brute_force_ssl.pcap,32959,9.975054,3304.1426,1943388,194824.8141,58.9638,48.1628,54.0,1386.0,58.0,0.000303,0.003561,-0.00017,0.488023,6.5e-05,1.0,1.0,0.0,0.0,0.0,32959,32959,0,0,0,0,16228,16765,62,16183,238,0,16194,0.4913,0.968,648.594,2956.631,0.0,65160.0,15553,15537,8.1367,15484,0,292,1,0,0,2,2,2,1.0,1.0,55.6534,8.84,37.0,64.0,381.8571,410.028,1320.0,238,0.0072,1,0,0,15551,2.1194,124.2811,15484.0,124.9687,6720.9603,836136.0,15484,0,0,0,0.0
dos_http_flood,run_21,dos_http_flood.pcap,1343,10.213514,131.4925,423717,41485.9172,315.5004,490.27,54.0,1386.0,66.0,0.007611,0.013574,-0.000112,0.073526,0.00242,1.0,1.0,0.0,0.0,0.0,1343,1343,0,0,0,0,51,1292,0,51,516,0,51,0.038,0.0395,785.1854,294.4092,0.0,1024.0,296,350,6.1689,493,0,493,0,0,0,2,2,2,0.9738,0.9738,62.7669,3.3757,37.0,64.0,651.1686,602.9735,1320.0,516,0.3842,1,0,0,350,3.8371,26.2212,493.0,1210.62,3120.817,58055.0,493,0,0,0,0.0
dos_syn_flood,run_21,dos_syn_flood.pcap,8395,10.223327,821.1612,573833,56129.7685,68.3541,116.0913,54.0,2241.0,54.0,0.001218,0.001282,-0.000397,0.004502,0.000901,1.0,1.0,0.0,0.0,0.0,8395,8395,0,0,0,0,4930,2978,241,2978,240,0,2490,0.2966,1.6555,18885.1518,29033.3931,0.0,64240.0,2737,2737,5.0359,5366,0,5366,0,0,0,2,2,2,0.9382,0.9382,63.5516,1.3813,37.0,64.0,425.5894,524.5633,2175.0,246,0.0293,1,0,0,2738,3.0661,102.5109,5366.0,209.5811,5539.2785,289764.0,5366,0,0,0,0.0
dos_udp_flood,run_21,dos_udp_flood.pcap,46010,10.195462,4512.7921,1934228,189714.6007,42.0393,0.8024,42.0,70.0,42.0,0.000222,0.002129,3e-06,0.047247,2.9e-05,1.0,0.0024,0.9974,0.0002,0.0,46010,109,45891,10,0,0,55,54,0,54,0,0,55,0.5046,1.0185,516.6972,511.9785,0.0,1024.0,45912,62,0.0362,45891,0,0,0,0,0,2,2,2,0.0152,0.0152,63.9812,0.5471,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,63,730.3175,5735.4131,45891.0,30702.0317,240883.7287,1927422.0,45891,0,0,0,0.0
mixed_attack,run_21,mixed_attack.pcap,39646,10.156588,3903.4762,2195420,216157.2354,55.3756,1.9,54.0,58.0,54.0,0.000256,0.002499,-0.000243,0.141315,1.6e-05,1.0,1.0,0.0,0.0,0.0,39646,39645,0,1,0,0,26008,13636,0,13637,0,0,13471,0.3398,1.9073,20502.8552,29744.9333,0.0,64240.0,13336,13145,5.8102,24911,5,24913,3,1,1,2,2,2,0.9286,0.9286,63.2085,2.8551,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,13593,2.9166,213.8198,24911.0,161.5111,11546.2678,1345198.0,24911,0,0,2,0.0001
normal,run_21,normal.pcap,103,10.009076,10.2907,5770,576.4768,56.0194,1.9999,54.0,58.0,58.0,0.098128,0.182623,-0.0,0.649068,0.005424,1.0,1.0,0.0,0.0,0.0,103,103,0,0,0,0,52,51,0,51,0,0,52,0.5049,1.0196,516.9709,511.9759,0.0,1024.0,57,58,5.0739,10,0,0,0,0,0,2,2,2,0.9999,0.9999,55.068,9.3697,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,58,1.7759,2.526,10.0,99.4828,135.3048,540.0,10,0,0,0,0.0
port_scan,run_21,port_scan.pcap,43297,10.225847,4234.0747,2424618,237106.8136,55.9997,2.0,54.0,58.0,54.0,0.000236,0.00245,-0.00013,0.326461,7.6e-05,1.0,1.0,0.0,0.0,0.0,43297,43297,0,0,0,0,21645,21652,0,21652,0,0,21645,0.4999,0.9997,511.9172,512.0,0.0,1024.0,21641,21624,8.2162,21590,1,0,0,0,0,2,2,2,1.0,1.0,55.5191,8.8332,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,21627,2.002,146.7927,21589.0,112.1107,7926.7775,1165806.0,21589,0,0,0,0.0
replay_attack,run_21,replay_attack.pcap,180,10.013239,17.9762,9928,991.4874,55.1556,1.813,54.0,58.0,54.0,0.05594,0.100154,-2e-06,0.697925,0.038193,1.0,1.0,0.0,0.0,0.0,180,180,0,0,0,0,52,128,0,128,0,0,52,0.2889,0.4062,295.8222,464.1241,0.0,1024.0,137,62,4.7612,20,1,0,0,3,0,2,2,2,0.8673,0.8673,58.9389,7.2105,38.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,62,2.9032,5.0504,20.0,160.129,273.2636,1080.0,20,0,0,1,0.0
rtsp_brute_force,run_21,rtsp_brute_force.pcap,112,9.710667,11.5337,6360,654.9499,56.7857,3.6582,54.0,74.0,58.0,0.087483,0.181348,7.3e-05,0.704483,0.004952,1.0,1.0,0.0,0.0,0.0,112,112,0,0,0,0,55,58,2,52,0,0,53,0.4732,0.9483,2236.0,10349.5918,0.0,65160.0,60,60,5.1434,10,0,0,6,0,0,2,2,2,0.9998,0.9998,55.9464,8.7819,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,60,1.8667,2.546,10.0,106.0,138.5386,540.0,10,0,0,0,0.0536
slowloris,run_21,slowloris.pcap,33676,9.342167,3604.7312,1885644,201842.2565,55.9937,2.0,54.0,58.0,54.0,0.000277,0.004062,-0.000141,0.684468,5.3e-05,1.0,1.0,0.0,0.0,0.0,33676,33676,0,0,0,0,16785,16891,0,16891,0,0,16784,0.4984,0.9937,512.2656,618.6551,0.0,64240.0,16874,16763,8.0157,16830,0,0,0,0,0,2,2,2,1.0,1.0,55.5569,8.8238,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16764,2.0088,129.9741,16830.0,112.4817,7018.6008,908824.0,16830,0,0,0,0.0
brute_force_ssl,run_22,brute_force_ssl.pcap,741,10.155165,72.9678,130983,12898.1651,176.7652,282.3119,54.0,1386.0,66.0,0.013723,0.051146,-0.00018,0.398064,0.000257,1.0,1.0,0.0,0.0,0.0,741,741,0,0,0,0,140,632,79,86,217,0,109,0.1471,0.2215,6074.9231,17718.8485,0.0,65160.0,119,118,4.8622,257,0,257,0,0,0,2,2,2,0.9934,0.9934,61.7193,5.2738,37.0,64.0,381.8664,410.0232,1320.0,217,0.2928,1,0,0,118,6.2797,23.6679,257.0,1110.0254,3902.8238,41587.0,257,0,0,0,0.0
dos_http_flood,run_22,dos_http_flood.pcap,1297,9.944298,130.4265,402019,40427.0888,309.9607,489.5395,54.0,1386.0,66.0,0.007673,0.017914,-0.000242,0.176732,0.001383,1.0,1.0,0.0,0.0,0.0,1297,1297,0,0,0,0,56,1243,0,54,471,0,52,0.0401,0.0451,984.6484,3581.7719,0.0,65160.0,284,318,6.1684,463,0,463,0,0,0,2,2,2,0.9692,0.9692,62.8196,2.9797,38.0,64.0,673.9639,607.9191,1320.0,471,0.3631,1,0,0,319,4.0658,25.7722,463.0,1260.2476,2998.5628,53371.0,463,0,0,0,0.0
dos_syn_flood,run_22,dos_syn_flood.pcap,28422,9.970764,2850.5339,1572768,157737.9677,55.3363,1.8867,54.0,58.0,54.0,0.000351,0.000401,-0.000137,0.001487,0.000119,1.0,1.0,0.0,0.0,0.0,28422,28422,0,0,0,0,18926,9496,0,9496,0,0,9479,0.3335,1.993,21523.9288,30141.0264,0.0,64240.0,9499,9494,5.354,18878,2,18879,1,0,0,2,2,2,0.9191,0.9191,63.6408,0.8132,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,9502,2.9912,193.6434,18878.0,165.5197,10456.7033,1019412.0,18878,0,0,1,0.0
dos_udp_flood,run_22,dos_udp_flood.pcap,45497,9.945911,4574.4427,1912554,192295.5085,42.0369,0.7814,42.0,70.0,42.0,0.000219,0.002152,1e-06,0.065117,2.8e-05,1.0,0.0022,0.9976,0.0002,0.0,45497,100,45387,10,0,0,50,50,0,50,0,0,50,0.5,1.0,512.0,512.0,0.0,1024.0,45403,56,0.0335,45387,0,0,0,0,0,2,2,2,0.0145,0.0145,63.9803,0.601,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,57,798.193,5958.4306,45387.0,33553.5789,250250.1695,1906254.0,45387,0,0,0,0.0
mixed_attack,run_22,mixed_attack.pcap,48602,10.222019,4754.638,2689344,263093.2315,55.334,1.888,42.0,58.0,54.0,0.00021,0.001308,-0.000276,0.030671,1.8e-05,1.0,1.0,0.0,0.0,0.0,48602,48600,0,2,0,0,32388,16212,0,16212,0,0,16276,0.3349,1.9978,21469.5664,30120.879,0.0,64240.0,16404,16201,5.6096,32284,4,32285,3,1,1,2,2,2,0.9185,0.9185,63.6347,0.8671,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,16224,2.9957,253.4439,32284.0,165.7633,13685.937,1743336.0,32284,0,0,2,0.0001
normal,run_22,normal.pcap,106,10.013721,10.5855,5936,592.7866,56.0,2.0,54.0,58.0,56.0,0.095369,0.193189,-0.0,0.689899,0.004368,1.0,1.0,0.0,0.0,0.0,106,106,0,0,0,0,53,53,0,53,0,0,53,0.5,1.0,512.0,512.0,0.0,1024.0,60,60,5.1154,11,0,0,0,0,0,2,2,2,1.0,1.0,55.5094,8.6267,38.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,60,1.7667,2.5454,11.0,98.9333,136.3874,594.0,11,0,0,0,0.0
port_scan,run_22,port_scan.pcap,155,10.010943,15.4831,8654,864.454,55.8323,2.5395,42.0,58.0,54.0,0.065006,0.105133,-2e-06,0.432347,0.008123,1.0,0.9871,0.0,0.0129,0.0,155,153,0,2,0,0,77,76,0,76,0,0,76,0.4967,1.0132,928.5229,5160.5338,0.0,64240.0,82,82,5.3948,24,2,2,0,1,1,2,2,2,1.0,1.0,56.0645,8.3091,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,84,1.8452,3.2641,24.0,103.0238,175.7868,1300.0,24,0,0,1,0.0
replay_attack,run_22,replay_attack.pcap,2671,10.200889,261.8399,149646,14669.8977,56.0262,1.9998,54.0,58.0,58.0,0.003821,0.01836,-0.000174,0.396341,3.3e-05,1.0,1.0,0.0,0.0,0.0,2671,2671,0,0,0,0,1353,1318,0,1318,0,0,1353,0.5066,1.0266,518.7091,511.956,0.0,1024.0,1314,1353,6.7445,1148,1,0,1,3,0,2,2,2,0.9999,0.9999,55.2913,8.9973,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,1354,1.9727,31.195,1148.0,110.5214,1684.4306,61992.0,1148,0,0,1,0.0004
rtsp_brute_force,run_22,rtsp_brute_force.pcap,161,9.945452,16.1883,9106,915.5944,56.559,3.2625,54.0,74.0,58.0,0.062159,0.101595,-0.0,0.397685,0.005525,1.0,1.0,0.0,0.0,0.0,161,161,0,0,0,0,80,82,2,76,0,0,78,0.4845,0.9756,1714.4845,8672.6891,0.0,65160.0,86,87,5.5191,24,0,0,6,0,0,2,2,2,0.9997,0.9997,56.2733,8.4243,37.0,64.0,0.0,0.0,0.0,0,0.0,0,0,0,87,1.8506,3.1859,24.0,104.6667,172.3359,1296.0,24,0,0,0,0.0373
slowloris,run_22,slowloris.pcap,154,9.749286,15.796,8624,884.5776,56.0,2.0,54.0,58.0,56.0,0.063721,0.108011,-0.0,0.397979,0.005037,1.0,1.0,0.0,0.0,0.0,154,154,0,0,0,0,77,77,0,77,0,0,77,0.5,1.0,512.0,512.0,0.0,1024.0,85,85,5.4344,25,0,0,0,0,0,2,2,2,1.0,1.0,56.0844,8.2603,37.0,63.0,0.0,0.0,0.0,0,0.0,0,0,0,85,1.8118,3.2988,25.0,101.4588,177.2462,1350.0,25,0,0,0,0.0
brute_force_ssl,run_23,brute_force_ssl.pcap,34229,10.227711,3346.692,1951366,190792.0468,57.0091,28.1607,54.0,1386.0,58.0,0.000299,0.002066,-0.000207,0.100139,6.1e-05,1.0,1.0,0.0,0.0,0.0,34229,34229,0,0,0,0,17025,17216,24,17011,84,0,17012,0.497,0.9889,560.2981,1807.3545,0.0,65160.0,16448,16435,8.1463,16360,0,102,0,0,0,2,2,2,1.0,1.0,55.5333,8.8455,37.0,64.0,381.9048,410.0031,1320.0,84,0.0025,1,0,0,16440,2.0821,127.6616,16360.0,118.6962,6895.0485,883444.0,16360,0,0,0,0.0
dos_http_flood,run_23,dos_http_flood.pcap,7979,9.920911,804.2609,1338312,134898.101,167.7293,359.7007,54.0,2241.0,66.0,0.001244,0.005312,-0.000268,0.095894,0.000117,1.0,1.0,0.0,0.0,0.0,7979,7979,0,0,0,0,2202,5306,761,2296,1546,0,1885,0.2362,0.415,5114.2354,16485.7104,0.0,65160.0,1775,1895,6.9182,2236,2,2237,0,2,0,2,2,2,0.9994,0.9994,60.2042,6.9182,37.0,64.0,490.5834,637.8632,2175.0,1721,0.2157,4,0,0,1901,4.1973,56.5652,2236.0,704.0042,5567.8096,226771.0,2236,0,0,1,0.0
